event_id,timestamp,user_id,event_type,metadata
EVT004112,2026-01-20T16:39:26.409Z,USR0492,login,"{""device"":{""id"":""DEV1575"",""type"":""desktop"",""os"":""Linux"",""browser"":""Chrome""},""location"":{""ip"":""192.168.77.227"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""bc3f7037-8c29-4347-9189-7dbd694f3f11"",""login_method"":""sso""}}"
EVT004113,2026-01-24T16:39:26.409Z,USR0315,login,"{""device"":{""id"":""DEV1031"",""type"":""desktop"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.25.247"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""11504d0b-5976-477d-bde8-7a21e61a1bee"",""login_method"":""sso""}}"
EVT004114,2026-01-30T16:39:26.409Z,USR0273,login,"{""device"":{""id"":""DEV74"",""type"":""desktop"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.145.45"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""4d5af780-cfe7-465d-9850-18d58d87ab58"",""login_method"":""mfa""}}"
EVT004115,2026-02-02T16:39:26.409Z,USR0123,login,"{""device"":{""id"":""DEV743"",""type"":""desktop"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.187.139"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e0ab0173-67b1-4ab0-a4ed-687e12345288"",""login_method"":""sso""}}"
EVT004116,2026-01-19T16:39:26.409Z,USR0407,login,"{""device"":{""id"":""DEV1698"",""type"":""desktop"",""os"":""iOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.221.75"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""be4e9c3d-a647-409e-a346-ff8874146837"",""login_method"":""mfa""}}"
EVT004117,2026-01-29T16:39:26.409Z,USR0252,login,"{""device"":{""id"":""DEV211"",""type"":""mobile"",""os"":""Windows"",""browser"":""Safari""},""location"":{""ip"":""192.168.173.59"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""8c7b376a-c227-44bb-b4e4-45e36f49c06b"",""login_method"":""password""}}"
EVT004118,2026-02-05T16:39:26.409Z,USR0655,login,"{""device"":{""id"":""DEV1803"",""type"":""desktop"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.12.104"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""c3c6436e-22ff-4c4b-913f-f3576c87e5b8"",""login_method"":""sso""}}"
EVT004119,2026-02-08T16:39:26.409Z,USR0199,login,"{""device"":{""id"":""DEV1430"",""type"":""mobile"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.25.142"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""f8679ea8-6986-461d-8ec3-872e0665cf67"",""login_method"":""sso""}}"
EVT004120,2026-01-17T16:39:26.409Z,USR0748,login,"{""device"":{""id"":""DEV1025"",""type"":""mobile"",""os"":""Linux"",""browser"":""Firefox""},""location"":{""ip"":""192.168.128.112"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a6a250cc-b8f7-43a3-9b9e-4ea4d4a11c3c"",""login_method"":""password""}}"
EVT004121,2026-01-20T16:39:26.409Z,USR0844,login,"{""device"":{""id"":""DEV452"",""type"":""desktop"",""os"":""Linux"",""browser"":""Safari""},""location"":{""ip"":""192.168.113.169"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a6281e2b-8113-4b9c-95d7-0504b7d3654b"",""login_method"":""mfa""}}"
EVT004122,2026-02-04T16:39:26.409Z,USR0530,login,"{""device"":{""id"":""DEV267"",""type"":""desktop"",""os"":""macOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.0.20"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""feb88ec2-804e-4943-9615-3a5674b4fb57"",""login_method"":""password""}}"
EVT004123,2026-01-30T16:39:26.409Z,USR0440,login,"{""device"":{""id"":""DEV1759"",""type"":""tablet"",""os"":""Linux"",""browser"":""Firefox""},""location"":{""ip"":""192.168.106.81"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""eceb6a05-a2a4-464a-81f8-c62e7b5bc1de"",""login_method"":""sso""}}"
EVT004124,2026-01-26T16:39:26.409Z,USR0804,login,"{""device"":{""id"":""DEV1149"",""type"":""tablet"",""os"":""Android"",""browser"":""Safari""},""location"":{""ip"":""192.168.126.57"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""f1c4fdbf-bab8-4fdb-8516-dfd27987a4d0"",""login_method"":""password""}}"
EVT004125,2026-01-29T16:39:26.409Z,USR0469,login,"{""device"":{""id"":""DEV1358"",""type"":""desktop"",""os"":""macOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.239.183"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""c2cf48d7-a850-4bb2-ae86-1498882e9589"",""login_method"":""mfa""}}"
EVT004126,2026-01-24T16:39:26.409Z,USR0134,login,"{""device"":{""id"":""DEV1921"",""type"":""tablet"",""os"":""Android"",""browser"":""Safari""},""location"":{""ip"":""192.168.17.79"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""d3df2c40-14a0-467a-ac8e-b14f52a73bb7"",""login_method"":""password""}}"
EVT004127,2026-01-24T16:39:26.409Z,USR0848,login,"{""device"":{""id"":""DEV251"",""type"":""mobile"",""os"":""iOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.190.244"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""562f5cf3-59d9-4da3-b6c4-4476dada086e"",""login_method"":""mfa""}}"
EVT004128,2026-02-03T16:39:26.409Z,USR0682,login,"{""device"":{""id"":""DEV1740"",""type"":""tablet"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.42.138"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""f727a9c7-e4b0-4a91-894d-19fc1ac25e91"",""login_method"":""mfa""}}"
EVT004129,2026-01-24T16:39:26.409Z,USR0341,login,"{""device"":{""id"":""DEV606"",""type"":""tablet"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.103.109"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""bfbab094-a3be-4e8e-b7dd-c6110ef26119"",""login_method"":""password""}}"
EVT004130,2026-02-10T16:39:26.409Z,USR0320,login,"{""device"":{""id"":""DEV1035"",""type"":""mobile"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.123.55"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""1dd087ce-52c5-4259-9e03-3d26e2b578fe"",""login_method"":""password""}}"
EVT004131,2026-01-15T16:39:26.409Z,USR0573,login,"{""device"":{""id"":""DEV230"",""type"":""tablet"",""os"":""macOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.183.119"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""17241881-8b59-4826-be3c-815427069396"",""login_method"":""password""}}"
EVT004132,2026-01-16T16:39:26.409Z,USR0005,login,"{""device"":{""id"":""DEV1586"",""type"":""desktop"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.153.140"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""433f3ac8-5dc6-4dbd-a82a-d32069e3f6f7"",""login_method"":""sso""}}"
EVT004133,2026-01-28T16:39:26.409Z,USR0350,login,"{""device"":{""id"":""DEV1896"",""type"":""mobile"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.175.179"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""3546c90f-f501-4c2f-bc93-178ac1d5c005"",""login_method"":""password""}}"
EVT004134,2026-01-23T16:39:26.409Z,USR0802,login,"{""device"":{""id"":""DEV76"",""type"":""desktop"",""os"":""Android"",""browser"":""Chrome""},""location"":{""ip"":""192.168.159.84"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""fc4316b3-3277-46ad-9fe8-8a5a9c81e7ed"",""login_method"":""sso""}}"
EVT004135,2026-02-04T16:39:26.409Z,USR0036,login,"{""device"":{""id"":""DEV651"",""type"":""desktop"",""os"":""Android"",""browser"":""Chrome""},""location"":{""ip"":""192.168.68.145"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""f4210637-6364-4de0-805b-a2456be0ddb5"",""login_method"":""password""}}"
EVT004136,2026-02-12T16:39:26.409Z,USR0380,login,"{""device"":{""id"":""DEV692"",""type"":""mobile"",""os"":""Windows"",""browser"":""Firefox""},""location"":{""ip"":""192.168.32.52"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""713933e9-f6e6-4eac-b861-8d2c657784d5"",""login_method"":""sso""}}"
EVT004137,2026-01-29T16:39:26.409Z,USR0435,login,"{""device"":{""id"":""DEV1874"",""type"":""tablet"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.60.159"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e152bb6c-7299-488d-9aab-49ba9797e72e"",""login_method"":""mfa""}}"
EVT004138,2026-01-15T16:39:26.409Z,USR0458,login,"{""device"":{""id"":""DEV1434"",""type"":""tablet"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.17.226"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""edf130d5-e458-4a49-b7a6-e63d7127e820"",""login_method"":""password""}}"
EVT004139,2026-01-16T16:39:26.409Z,USR0656,login,"{""device"":{""id"":""DEV922"",""type"":""mobile"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.9.145"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""ad50e961-d2d5-409d-ac1f-fe4712015f14"",""login_method"":""sso""}}"
EVT004140,2026-02-08T16:39:26.409Z,USR0461,login,"{""device"":{""id"":""DEV133"",""type"":""desktop"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.40.246"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""2a6f9d94-f0a5-4e42-8464-3d1d6ecb5bec"",""login_method"":""mfa""}}"
EVT004141,2026-01-21T16:39:26.409Z,USR0253,login,"{""device"":{""id"":""DEV1836"",""type"":""mobile"",""os"":""Android"",""browser"":""Safari""},""location"":{""ip"":""192.168.245.170"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e21eb020-e080-4a9f-8037-419c5c5db358"",""login_method"":""password""}}"
EVT004142,2026-02-09T16:39:26.409Z,USR0750,login,"{""device"":{""id"":""DEV347"",""type"":""mobile"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.133.0"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""08f01a3b-3f99-4808-b229-d185f3378e22"",""login_method"":""password""}}"
EVT004143,2026-02-06T16:39:26.409Z,USR0626,login,"{""device"":{""id"":""DEV436"",""type"":""desktop"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.53.245"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""f7418fce-7723-4634-9165-fdf61e574775"",""login_method"":""mfa""}}"
EVT004144,2026-02-05T16:39:26.409Z,USR0665,login,"{""device"":{""id"":""DEV382"",""type"":""tablet"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.228.202"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a718ef6d-38e4-4f2f-b6a4-6c685d8dab9e"",""login_method"":""mfa""}}"
EVT004145,2026-02-03T16:39:26.409Z,USR0971,login,"{""device"":{""id"":""DEV1887"",""type"":""tablet"",""os"":""Windows"",""browser"":""Firefox""},""location"":{""ip"":""192.168.2.34"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""1e4881a1-a79c-44eb-81f7-37a56db59d7d"",""login_method"":""password""}}"
EVT004146,2026-01-31T16:39:26.409Z,USR0354,login,"{""device"":{""id"":""DEV1567"",""type"":""desktop"",""os"":""Windows"",""browser"":""Firefox""},""location"":{""ip"":""192.168.87.215"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""ddaf2fca-d2d4-48f2-b77b-709edef1e4fd"",""login_method"":""sso""}}"
EVT004147,2026-01-29T16:39:26.409Z,USR0084,login,"{""device"":{""id"":""DEV1554"",""type"":""mobile"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.90.124"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""40fbf2bc-b6e7-4e1e-9cb6-a2159b11b2e6"",""login_method"":""mfa""}}"
EVT004148,2026-02-12T16:39:26.409Z,USR0657,login,"{""device"":{""id"":""DEV354"",""type"":""desktop"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.176.83"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9fd9a904-1dd1-4c83-bd01-5e3d28d053ff"",""login_method"":""sso""}}"
EVT004149,2026-01-16T16:39:26.409Z,USR0489,login,"{""device"":{""id"":""DEV879"",""type"":""tablet"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.202.245"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""dd65b434-c02b-46ef-90af-ee708173af24"",""login_method"":""mfa""}}"
EVT004150,2026-02-01T16:39:26.409Z,USR0820,login,"{""device"":{""id"":""DEV616"",""type"":""tablet"",""os"":""macOS"",""browser"":""Edge""},""location"":{""ip"":""192.168.25.28"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""44289b8c-f9f8-4268-a692-dee6fe889955"",""login_method"":""password""}}"
EVT004151,2026-02-02T16:39:26.409Z,USR0184,login,"{""device"":{""id"":""DEV271"",""type"":""desktop"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.121.71"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""ef273dd6-b84e-40e0-9513-6a2dd77aa6ce"",""login_method"":""password""}}"
EVT004152,2026-01-16T16:39:26.409Z,USR0428,login,"{""device"":{""id"":""DEV599"",""type"":""mobile"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.7.195"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""afd9b948-f612-42e9-b3e3-be3cc3143809"",""login_method"":""password""}}"
EVT004153,2026-01-22T16:39:26.409Z,USR0508,login,"{""device"":{""id"":""DEV397"",""type"":""mobile"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.190.173"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""69ecec13-4b3d-4ddc-8190-d0ee6e0dbab3"",""login_method"":""password""}}"
EVT004154,2026-02-05T16:39:26.409Z,USR0597,login,"{""device"":{""id"":""DEV1274"",""type"":""mobile"",""os"":""macOS"",""browser"":""Edge""},""location"":{""ip"":""192.168.15.190"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""d830780c-3a78-4d8e-879a-e2c785a7b678"",""login_method"":""mfa""}}"
EVT004155,2026-01-29T16:39:26.409Z,USR0623,login,"{""device"":{""id"":""DEV1489"",""type"":""desktop"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.219.91"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""98597675-8d26-489f-8e16-86d0b9a48063"",""login_method"":""mfa""}}"
EVT004156,2026-01-28T16:39:26.409Z,USR0958,login,"{""device"":{""id"":""DEV1181"",""type"":""desktop"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.122.212"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""7a6c7006-e627-4734-b23f-2727bb8cb208"",""login_method"":""mfa""}}"
EVT004157,2026-01-30T16:39:26.409Z,USR0820,login,"{""device"":{""id"":""DEV1655"",""type"":""mobile"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.167.11"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""7c6587bc-d134-4c5a-8ece-e5e460840227"",""login_method"":""sso""}}"
EVT004158,2026-01-28T16:39:26.409Z,USR0665,login,"{""device"":{""id"":""DEV154"",""type"":""desktop"",""os"":""macOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.130.254"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""484a29f4-3216-4c81-b417-c3fcd0f9a9cf"",""login_method"":""sso""}}"
EVT004159,2026-01-16T16:39:26.409Z,USR0041,login,"{""device"":{""id"":""DEV1145"",""type"":""tablet"",""os"":""Linux"",""browser"":""Edge""},""location"":{""ip"":""192.168.96.207"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a214ee81-9611-4747-bf38-48385c14dcab"",""login_method"":""mfa""}}"
EVT004160,2026-01-16T16:39:26.409Z,USR0312,login,"{""device"":{""id"":""DEV418"",""type"":""tablet"",""os"":""Linux"",""browser"":""Chrome""},""location"":{""ip"":""192.168.225.248"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9afd5524-7b7a-43e8-80cc-ba3a2093d017"",""login_method"":""sso""}}"
EVT004161,2026-01-16T16:39:26.409Z,USR0535,login,"{""device"":{""id"":""DEV609"",""type"":""tablet"",""os"":""Windows"",""browser"":""Safari""},""location"":{""ip"":""192.168.86.48"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""483aa6f5-d51e-4c72-84b4-268c8bc2a093"",""login_method"":""sso""}}"
EVT004162,2026-01-16T16:39:26.409Z,USR0147,login,"{""device"":{""id"":""DEV581"",""type"":""tablet"",""os"":""macOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.237.219"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""1c7edb54-243f-4c4c-8e18-a0bd1efa728d"",""login_method"":""password""}}"
EVT004163,2026-01-16T16:39:26.409Z,USR0513,login,"{""device"":{""id"":""DEV903"",""type"":""tablet"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.7.64"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""68a7467e-5afb-43be-8e24-a40a5542565f"",""login_method"":""sso""}}"
EVT004164,2026-01-16T16:39:26.409Z,USR0910,login,"{""device"":{""id"":""DEV1122"",""type"":""mobile"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.134.255"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e58d0e22-1a5b-4a3a-8022-aaba80df88cc"",""login_method"":""sso""}}"
EVT004165,2026-01-31T16:39:26.409Z,USR0330,login,"{""device"":{""id"":""DEV799"",""type"":""mobile"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.21.6"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""616536c4-4b15-4910-817b-634eb7a8a5c1"",""login_method"":""mfa""}}"
EVT004166,2026-01-26T16:39:26.409Z,USR0985,login,"{""device"":{""id"":""DEV1078"",""type"":""desktop"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.95.167"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""5d01d964-436a-4e8f-bfce-73f4c5ad84fc"",""login_method"":""mfa""}}"
EVT004167,2026-02-06T16:39:26.409Z,USR0363,login,"{""device"":{""id"":""DEV664"",""type"":""mobile"",""os"":""iOS"",""browser"":""Safari""},""location"":{""ip"":""192.168.130.51"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""9cfa916e-043a-41ae-89dd-4cee96612e62"",""login_method"":""password""}}"
EVT004168,2026-02-09T16:39:26.409Z,USR0197,login,"{""device"":{""id"":""DEV1511"",""type"":""mobile"",""os"":""Windows"",""browser"":""Chrome""},""location"":{""ip"":""192.168.156.191"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e36f0a34-a917-4ffc-bf5d-7323d74bc0e2"",""login_method"":""mfa""}}"
EVT004169,2026-01-26T16:39:26.409Z,USR0794,login,"{""device"":{""id"":""DEV1896"",""type"":""tablet"",""os"":""Android"",""browser"":""Chrome""},""location"":{""ip"":""192.168.114.162"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""b93dd250-bde9-4395-a7a5-d53744129ed6"",""login_method"":""mfa""}}"
EVT004170,2026-02-10T16:39:26.409Z,USR0496,login,"{""device"":{""id"":""DEV1164"",""type"":""tablet"",""os"":""Linux"",""browser"":""Firefox""},""location"":{""ip"":""192.168.140.208"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a7dbc245-6247-4941-ae3a-eeb8b168fa9d"",""login_method"":""password""}}"
EVT004171,2026-02-04T16:39:26.409Z,USR0300,login,"{""device"":{""id"":""DEV447"",""type"":""mobile"",""os"":""macOS"",""browser"":""Firefox""},""location"":{""ip"":""192.168.100.85"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""109ae350-81be-4756-aac6-1fe343503245"",""login_method"":""password""}}"
EVT004172,2026-01-31T16:39:26.410Z,USR0260,login,"{""device"":{""id"":""DEV1794"",""type"":""desktop"",""os"":""Windows"",""browser"":""Edge""},""location"":{""ip"":""192.168.154.202"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""c30e6858-75ec-4eec-a4b5-08f4e70824ab"",""login_method"":""sso""}}"
EVT004173,2026-01-23T16:39:26.410Z,USR0825,login,"{""device"":{""id"":""DEV351"",""type"":""mobile"",""os"":""iOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.197.63"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""11f4d31a-9a49-4535-bb7c-de76bc2aaff9"",""login_method"":""password""}}"
EVT004174,2026-02-12T16:39:26.410Z,USR0792,login,"{""device"":{""id"":""DEV1519"",""type"":""desktop"",""os"":""Android"",""browser"":""Edge""},""location"":{""ip"":""192.168.32.209"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""e222292e-5544-4868-8444-6e0674eaa036"",""login_method"":""password""}}"
EVT004175,2026-02-13T16:39:26.410Z,USR0881,login,"{""device"":{""id"":""DEV1390"",""type"":""mobile"",""os"":""macOS"",""browser"":""Chrome""},""location"":{""ip"":""192.168.226.57"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a88bb919-168a-4de1-94ac-9f0ea3c7ed49"",""login_method"":""password""}}"
EVT004176,2026-02-05T16:39:26.410Z,USR0979,login,"{""device"":{""id"":""DEV1865"",""type"":""mobile"",""os"":""Android"",""browser"":""Chrome""},""location"":{""ip"":""192.168.84.124"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""ec60959e-d303-44b0-ba0d-cc68bfa151e8"",""login_method"":""mfa""}}"
EVT004177,2026-01-24T16:39:26.410Z,USR0757,login,"{""device"":{""id"":""DEV306"",""type"":""desktop"",""os"":""Linux"",""browser"":""Safari""},""location"":{""ip"":""192.168.53.159"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""c48fb436-5484-404d-810a-37ac960ccf2f"",""login_method"":""sso""}}"
EVT004178,2026-01-25T16:39:26.410Z,USR0698,login,"{""device"":{""id"":""DEV1359"",""type"":""mobile"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.120.130"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""09c6de31-31a5-47a3-aa3e-ce727a2814d2"",""login_method"":""sso""}}"
EVT004179,2026-01-25T16:39:26.410Z,USR0624,login,"{""device"":{""id"":""DEV239"",""type"":""mobile"",""os"":""Linux"",""browser"":""Safari""},""location"":{""ip"":""192.168.52.175"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""6d98ce7c-6293-4695-a86a-82af2cb8c472"",""login_method"":""password""}}"
EVT004180,2026-01-14T16:39:26.410Z,USR0980,login,"{""device"":{""id"":""DEV536"",""type"":""tablet"",""os"":""Windows"",""browser"":""Firefox""},""location"":{""ip"":""192.168.241.141"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""37c81a64-941a-4f62-8ed2-764867532db7"",""login_method"":""sso""}}"
EVT004181,2026-01-28T16:39:26.410Z,USR0297,login,"{""device"":{""id"":""DEV274"",""type"":""mobile"",""os"":""Android"",""browser"":""Firefox""},""location"":{""ip"":""192.168.80.141"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""44da2d2d-ca61-452b-8133-d0b930ea7915"",""login_method"":""password""}}"
EVT004182,2026-02-08T16:39:26.410Z,USR0523,login,"{""device"":{""id"":""DEV1208"",""type"":""mobile"",""os"":""Windows"",""browser"":""Firefox""},""location"":{""ip"":""192.168.237.233"",""city"":""Berlin"",""country"":""Germany"",""latitude"":52.52,""longitude"":13.4},""session"":{""session_id"":""a9e0b2f1-b4cb-4984-91cb-3cb62612e94a"",""login_method"":""mfa""}}"
